article_id,technique,start_char,end_char,source_file
701837665,"Exaggeration,Minimisation",761,801,article701837665.task2-TC.labels
701837665,Causal_Oversimplification,1829,2008,article701837665.task2-TC.labels
701837665,"Exaggeration,Minimisation",2534,2575,article701837665.task2-TC.labels
701837665,"Exaggeration,Minimisation",2618,2726,article701837665.task2-TC.labels
701837665,Causal_Oversimplification,2792,2940,article701837665.task2-TC.labels
701837665,Repetition,2828,2849,article701837665.task2-TC.labels
701837665,Causal_Oversimplification,3251,3423,article701837665.task2-TC.labels
701837665,Loaded_Language,3510,3534,article701837665.task2-TC.labels
701837665,Causal_Oversimplification,3824,3883,article701837665.task2-TC.labels
701837665,Causal_Oversimplification,3958,4067,article701837665.task2-TC.labels
701837665,Loaded_Language,5068,5084,article701837665.task2-TC.labels
701837665,Loaded_Language,5821,5840,article701837665.task2-TC.labels
701837665,Causal_Oversimplification,6697,6873,article701837665.task2-TC.labels
701837665,Appeal_to_fear-prejudice,7193,7357,article701837665.task2-TC.labels
701837665,"Exaggeration,Minimisation",7401,7455,article701837665.task2-TC.labels
701837665,"Whataboutism,Straw_Men,Red_Herring",7727,7747,article701837665.task2-TC.labels
701837665,Appeal_to_Authority,7785,7841,article701837665.task2-TC.labels
701837665,Causal_Oversimplification,7529,7666,article701837665.task2-TC.labels
701837665,"Name_Calling,Labeling",8115,8155,article701837665.task2-TC.labels
701837665,Doubt,8453,8556,article701837665.task2-TC.labels
701837665,"Whataboutism,Straw_Men,Red_Herring",9331,9372,article701837665.task2-TC.labels
701837665,"Name_Calling,Labeling",9425,9433,article701837665.task2-TC.labels
701837665,"Exaggeration,Minimisation",9471,9500,article701837665.task2-TC.labels
701837665,Loaded_Language,9741,9756,article701837665.task2-TC.labels
701837665,"Name_Calling,Labeling",9780,9814,article701837665.task2-TC.labels
701837665,"Name_Calling,Labeling",10090,10111,article701837665.task2-TC.labels
701837665,Causal_Oversimplification,10802,10972,article701837665.task2-TC.labels
701837665,Causal_Oversimplification,11844,11915,article701837665.task2-TC.labels
701837665,Thought-terminating_Cliches,11964,12007,article701837665.task2-TC.labels
701837665,Loaded_Language,12031,12047,article701837665.task2-TC.labels
701837665,Loaded_Language,12178,12197,article701837665.task2-TC.labels
701837665,"Exaggeration,Minimisation",12594,12665,article701837665.task2-TC.labels
701837665,Thought-terminating_Cliches,2456,2470,article701837665.task2-TC.labels
701837665,Loaded_Language,2544,2563,article701837665.task2-TC.labels
701837665,Doubt,2740,2762,article701837665.task2-TC.labels
701837665,Appeal_to_fear-prejudice,2942,2991,article701837665.task2-TC.labels
701837665,Flag-Waving,12381,12476,article701837665.task2-TC.labels
706777811,"Name_Calling,Labeling",58,107,article706777811.task2-TC.labels
706777811,Appeal_to_Authority,567,596,article706777811.task2-TC.labels
706777811,Loaded_Language,807,817,article706777811.task2-TC.labels
706777811,Appeal_to_Authority,1118,1153,article706777811.task2-TC.labels
706777811,"Name_Calling,Labeling",1893,1906,article706777811.task2-TC.labels
706777811,Appeal_to_Authority,3126,3198,article706777811.task2-TC.labels
706777811,Loaded_Language,3256,3272,article706777811.task2-TC.labels
706777811,Appeal_to_Authority,3494,3577,article706777811.task2-TC.labels
706777811,Repetition,3302,3380,article706777811.task2-TC.labels
706777811,Repetition,3389,3440,article706777811.task2-TC.labels
706777811,Repetition,3494,3620,article706777811.task2-TC.labels
706777811,"Name_Calling,Labeling",0,11,article706777811.task2-TC.labels
706777811,Appeal_to_fear-prejudice,819,867,article706777811.task2-TC.labels
706777811,Appeal_to_fear-prejudice,1049,1061,article706777811.task2-TC.labels
706777811,Appeal_to_fear-prejudice,1249,1274,article706777811.task2-TC.labels
706777811,Appeal_to_fear-prejudice,1408,1481,article706777811.task2-TC.labels
706777811,Appeal_to_fear-prejudice,2451,2607,article706777811.task2-TC.labels
706777811,Appeal_to_fear-prejudice,2654,2682,article706777811.task2-TC.labels
706777811,Appeal_to_fear-prejudice,3580,3620,article706777811.task2-TC.labels
706777811,Appeal_to_fear-prejudice,3687,3743,article706777811.task2-TC.labels
737194975,Loaded_Language,93,115,article737194975.task2-TC.labels
737194975,Loaded_Language,1763,1775,article737194975.task2-TC.labels
737194975,Loaded_Language,6010,6034,article737194975.task2-TC.labels
737194975,Thought-terminating_Cliches,6015,6034,article737194975.task2-TC.labels
737194975,Loaded_Language,12531,12562,article737194975.task2-TC.labels
737194975,"Name_Calling,Labeling",28,48,article737194975.task2-TC.labels
737194975,Loaded_Language,339,355,article737194975.task2-TC.labels
737194975,"Exaggeration,Minimisation",600,675,article737194975.task2-TC.labels
737194975,Slogans,1142,1192,article737194975.task2-TC.labels
737194975,Loaded_Language,1431,1439,article737194975.task2-TC.labels
737194975,Loaded_Language,4915,4917,article737194975.task2-TC.labels
737194975,Loaded_Language,5413,5416,article737194975.task2-TC.labels
737194975,"Exaggeration,Minimisation",5409,5449,article737194975.task2-TC.labels
737194975,Loaded_Language,5540,5546,article737194975.task2-TC.labels
737194975,Loaded_Language,5816,5818,article737194975.task2-TC.labels
737194975,Loaded_Language,6077,6085,article737194975.task2-TC.labels
737194975,Flag-Waving,6035,6319,article737194975.task2-TC.labels
737194975,Doubt,7007,7014,article737194975.task2-TC.labels
737194975,Loaded_Language,7504,7507,article737194975.task2-TC.labels
737194975,Loaded_Language,7944,7967,article737194975.task2-TC.labels
737194975,Loaded_Language,9260,9276,article737194975.task2-TC.labels
737194975,"Exaggeration,Minimisation",11088,11127,article737194975.task2-TC.labels
737194975,Loaded_Language,11129,11152,article737194975.task2-TC.labels
737194975,"Exaggeration,Minimisation",12052,12201,article737194975.task2-TC.labels
737194975,Loaded_Language,12580,12606,article737194975.task2-TC.labels
737194975,Loaded_Language,12782,12797,article737194975.task2-TC.labels
737194975,Loaded_Language,13117,13120,article737194975.task2-TC.labels
737194975,Loaded_Language,12967,12970,article737194975.task2-TC.labels
737194975,Loaded_Language,12065,12084,article737194975.task2-TC.labels
737194975,Repetition,13289,13308,article737194975.task2-TC.labels
737194975,Loaded_Language,10,25,article737194975.task2-TC.labels
737194975,Loaded_Language,14080,14082,article737194975.task2-TC.labels
737194975,Loaded_Language,14486,14493,article737194975.task2-TC.labels
737194975,Flag-Waving,7210,7364,article737194975.task2-TC.labels
737194975,Loaded_Language,616,625,article737194975.task2-TC.labels
737194975,"Bandwagon,Reductio_ad_hitlerum",2409,2429,article737194975.task2-TC.labels
737194975,Doubt,4807,4937,article737194975.task2-TC.labels
737194975,Doubt,5451,5630,article737194975.task2-TC.labels
737194975,Doubt,6035,6253,article737194975.task2-TC.labels
737194975,"Whataboutism,Straw_Men,Red_Herring",6321,6456,article737194975.task2-TC.labels
737194975,Flag-Waving,6670,6817,article737194975.task2-TC.labels
737194975,"Bandwagon,Reductio_ad_hitlerum",7712,7855,article737194975.task2-TC.labels
737194975,Loaded_Language,9871,9883,article737194975.task2-TC.labels
737194975,Causal_Oversimplification,10692,10784,article737194975.task2-TC.labels
737194975,Loaded_Language,11347,11359,article737194975.task2-TC.labels
737194975,Loaded_Language,11525,11529,article737194975.task2-TC.labels
737194975,"Bandwagon,Reductio_ad_hitlerum",11763,11862,article737194975.task2-TC.labels
737194975,Loaded_Language,11983,11995,article737194975.task2-TC.labels
737194975,Flag-Waving,12851,12891,article737194975.task2-TC.labels
737194975,Repetition,14288,14313,article737194975.task2-TC.labels
774904810,Loaded_Language,6014,6022,article774904810.task2-TC.labels
774904810,"Exaggeration,Minimisation",350,384,article774904810.task2-TC.labels
774904810,"Exaggeration,Minimisation",3247,3264,article774904810.task2-TC.labels
774904810,Flag-Waving,3268,3275,article774904810.task2-TC.labels
774904810,Loaded_Language,3436,3444,article774904810.task2-TC.labels
774904810,Loaded_Language,355,368,article774904810.task2-TC.labels
774904810,"Exaggeration,Minimisation",743,749,article774904810.task2-TC.labels
774904810,"Name_Calling,Labeling",2806,2821,article774904810.task2-TC.labels
774904810,Loaded_Language,3626,3633,article774904810.task2-TC.labels
774904810,Loaded_Language,5824,5839,article774904810.task2-TC.labels
774904810,Loaded_Language,6039,6060,article774904810.task2-TC.labels
782149225,Loaded_Language,253,287,article782149225.task2-TC.labels
782149225,Loaded_Language,472,485,article782149225.task2-TC.labels
782149225,Flag-Waving,314,470,article782149225.task2-TC.labels
782149225,Flag-Waving,573,973,article782149225.task2-TC.labels
782149225,Loaded_Language,1561,1580,article782149225.task2-TC.labels
782149225,Loaded_Language,1705,1754,article782149225.task2-TC.labels
782149225,"Name_Calling,Labeling",3068,3181,article782149225.task2-TC.labels
782149225,"Bandwagon,Reductio_ad_hitlerum",4561,4757,article782149225.task2-TC.labels
782149225,"Name_Calling,Labeling",5057,5070,article782149225.task2-TC.labels
782149225,Appeal_to_fear-prejudice,5073,5222,article782149225.task2-TC.labels
782149225,"Name_Calling,Labeling",1616,1648,article782149225.task2-TC.labels
782149225,Loaded_Language,3156,3165,article782149225.task2-TC.labels
762147609,Flag-Waving,531,546,article762147609.task2-TC.labels
762147609,Flag-Waving,8629,8648,article762147609.task2-TC.labels
762147609,"Name_Calling,Labeling",648,660,article762147609.task2-TC.labels
762147609,Loaded_Language,3287,3292,article762147609.task2-TC.labels
762147609,Loaded_Language,4034,4046,article762147609.task2-TC.labels
762147609,"Name_Calling,Labeling",2113,2122,article762147609.task2-TC.labels
762147609,Repetition,3108,3117,article762147609.task2-TC.labels
762147609,Repetition,3930,3939,article762147609.task2-TC.labels
762147609,"Exaggeration,Minimisation",1298,1314,article762147609.task2-TC.labels
762147609,Appeal_to_fear-prejudice,2160,2290,article762147609.task2-TC.labels
762147609,Appeal_to_fear-prejudice,3800,3836,article762147609.task2-TC.labels
699142854,Appeal_to_fear-prejudice,2181,2246,article699142854.task2-TC.labels
699142854,Appeal_to_fear-prejudice,7160,7228,article699142854.task2-TC.labels
699142854,Loaded_Language,692,708,article699142854.task2-TC.labels
699142854,Flag-Waving,930,981,article699142854.task2-TC.labels
699142854,Loaded_Language,1013,1039,article699142854.task2-TC.labels
699142854,Flag-Waving,1041,1102,article699142854.task2-TC.labels
699142854,Appeal_to_fear-prejudice,1596,1620,article699142854.task2-TC.labels
699142854,Repetition,3149,3217,article699142854.task2-TC.labels
699142854,Doubt,4131,4274,article699142854.task2-TC.labels
699142854,Loaded_Language,4889,4906,article699142854.task2-TC.labels
699142854,"Name_Calling,Labeling",7574,7602,article699142854.task2-TC.labels
699142854,"Name_Calling,Labeling",1402,1429,article699142854.task2-TC.labels
699142854,Loaded_Language,2548,2584,article699142854.task2-TC.labels
699142854,Repetition,6974,6981,article699142854.task2-TC.labels
699142854,Repetition,7069,7083,article699142854.task2-TC.labels
699142854,Repetition,7018,7034,article699142854.task2-TC.labels
699142854,Repetition,6934,6952,article699142854.task2-TC.labels
699142854,Causal_Oversimplification,8894,8971,article699142854.task2-TC.labels
999001619,Doubt,8322,8539,article999001619.task2-TC.labels
999001619,"Name_Calling,Labeling",11959,12081,article999001619.task2-TC.labels
999001619,Loaded_Language,13080,13090,article999001619.task2-TC.labels
999001619,Loaded_Language,1522,1544,article999001619.task2-TC.labels
999001619,Doubt,4811,5022,article999001619.task2-TC.labels
999001619,Doubt,7358,7699,article999001619.task2-TC.labels
999001619,Loaded_Language,10906,10920,article999001619.task2-TC.labels
999001619,"Name_Calling,Labeling",11422,11458,article999001619.task2-TC.labels
999001619,"Name_Calling,Labeling",7601,7699,article999001619.task2-TC.labels
999001619,Doubt,8992,9182,article999001619.task2-TC.labels
999001619,"Name_Calling,Labeling",13296,13408,article999001619.task2-TC.labels
999001619,Causal_Oversimplification,13960,14071,article999001619.task2-TC.labels
999001619,Loaded_Language,17,29,article999001619.task2-TC.labels
999001619,Loaded_Language,164,189,article999001619.task2-TC.labels
999001619,"Name_Calling,Labeling",289,337,article999001619.task2-TC.labels
999001619,"Exaggeration,Minimisation",428,540,article999001619.task2-TC.labels
999001619,Doubt,542,815,article999001619.task2-TC.labels
999001619,Doubt,1072,1471,article999001619.task2-TC.labels
999001619,"Name_Calling,Labeling",2005,2013,article999001619.task2-TC.labels
999001619,"Name_Calling,Labeling",2523,2591,article999001619.task2-TC.labels
999001619,Loaded_Language,3558,3571,article999001619.task2-TC.labels
999001619,Doubt,3625,3833,article999001619.task2-TC.labels
999001619,Doubt,4067,4253,article999001619.task2-TC.labels
999001619,"Name_Calling,Labeling",4633,4641,article999001619.task2-TC.labels
999001619,Loaded_Language,4790,4809,article999001619.task2-TC.labels
999001619,Repetition,5341,5349,article999001619.task2-TC.labels
999001619,Doubt,5229,5425,article999001619.task2-TC.labels
999001619,"Name_Calling,Labeling",5452,5475,article999001619.task2-TC.labels
999001619,"Name_Calling,Labeling",5603,5611,article999001619.task2-TC.labels
999001619,"Name_Calling,Labeling",5900,5908,article999001619.task2-TC.labels
999001619,Doubt,5911,6223,article999001619.task2-TC.labels
999001619,"Exaggeration,Minimisation",6304,6340,article999001619.task2-TC.labels
999001619,Doubt,6225,6517,article999001619.task2-TC.labels
999001619,Appeal_to_Authority,6519,6893,article999001619.task2-TC.labels
999001619,Doubt,6895,7094,article999001619.task2-TC.labels
999001619,"Name_Calling,Labeling",7423,7429,article999001619.task2-TC.labels
999001619,Doubt,7730,7943,article999001619.task2-TC.labels
999001619,Loaded_Language,8140,8161,article999001619.task2-TC.labels
999001619,"Name_Calling,Labeling",8258,8319,article999001619.task2-TC.labels
999001619,"Name_Calling,Labeling",8384,8451,article999001619.task2-TC.labels
999001619,Loaded_Language,8526,8539,article999001619.task2-TC.labels
999001619,Doubt,8542,8609,article999001619.task2-TC.labels
999001619,"Name_Calling,Labeling",8680,8697,article999001619.task2-TC.labels
999001619,Loaded_Language,8701,8717,article999001619.task2-TC.labels
999001619,Loaded_Language,8763,8785,article999001619.task2-TC.labels
999001619,Doubt,8612,8882,article999001619.task2-TC.labels
999001619,"Name_Calling,Labeling",8901,8916,article999001619.task2-TC.labels
999001619,"Name_Calling,Labeling",9355,9384,article999001619.task2-TC.labels
999001619,Doubt,9697,9902,article999001619.task2-TC.labels
999001619,"Name_Calling,Labeling",9840,9902,article999001619.task2-TC.labels
999001619,Loaded_Language,10066,10099,article999001619.task2-TC.labels
999001619,"Name_Calling,Labeling",10211,10233,article999001619.task2-TC.labels
999001619,Doubt,9904,10373,article999001619.task2-TC.labels
999001619,Doubt,10400,10690,article999001619.task2-TC.labels
999001619,"Name_Calling,Labeling",10748,10857,article999001619.task2-TC.labels
999001619,"Name_Calling,Labeling",10990,11043,article999001619.task2-TC.labels
999001619,"Name_Calling,Labeling",11057,11116,article999001619.task2-TC.labels
999001619,Doubt,10692,11116,article999001619.task2-TC.labels
999001619,"Name_Calling,Labeling",11246,11265,article999001619.task2-TC.labels
999001619,Doubt,11118,11371,article999001619.task2-TC.labels
999001619,"Name_Calling,Labeling",11674,11689,article999001619.task2-TC.labels
999001619,"Name_Calling,Labeling",11752,11851,article999001619.task2-TC.labels
999001619,"Exaggeration,Minimisation",12009,12081,article999001619.task2-TC.labels
999001619,Doubt,11633,12081,article999001619.task2-TC.labels
999001619,Doubt,11373,11600,article999001619.task2-TC.labels
999001619,"Name_Calling,Labeling",12089,12114,article999001619.task2-TC.labels
999001619,"Name_Calling,Labeling",12245,12262,article999001619.task2-TC.labels
999001619,"Name_Calling,Labeling",12476,12537,article999001619.task2-TC.labels
999001619,Doubt,12083,12537,article999001619.task2-TC.labels
999001619,"Name_Calling,Labeling",12674,12703,article999001619.task2-TC.labels
999001619,Doubt,12539,12845,article999001619.task2-TC.labels
999001619,Doubt,12848,13150,article999001619.task2-TC.labels
999001619,"Name_Calling,Labeling",12937,12954,article999001619.task2-TC.labels
999001619,"Name_Calling,Labeling",13458,13472,article999001619.task2-TC.labels
999001619,Doubt,13410,13637,article999001619.task2-TC.labels
999001619,Loaded_Language,13763,13776,article999001619.task2-TC.labels
999001619,Doubt,13639,13958,article999001619.task2-TC.labels
999001619,"Name_Calling,Labeling",14041,14071,article999001619.task2-TC.labels
999001619,"Name_Calling,Labeling",14150,14173,article999001619.task2-TC.labels
999001619,Loaded_Language,14126,14141,article999001619.task2-TC.labels
999001619,"Name_Calling,Labeling",14251,14285,article999001619.task2-TC.labels
999001619,"Name_Calling,Labeling",14371,14434,article999001619.task2-TC.labels
999001619,"Name_Calling,Labeling",14497,14545,article999001619.task2-TC.labels
999001619,Repetition,14610,14619,article999001619.task2-TC.labels
999001619,Causal_Oversimplification,14571,14689,article999001619.task2-TC.labels
999001619,"Name_Calling,Labeling",14820,14844,article999001619.task2-TC.labels
999001619,Doubt,235,540,article999001619.task2-TC.labels
999001619,Doubt,818,864,article999001619.task2-TC.labels
999001619,"Name_Calling,Labeling",8336,8373,article999001619.task2-TC.labels
712382330,Loaded_Language,3611,3673,article712382330.task2-TC.labels
712382330,Loaded_Language,3943,3965,article712382330.task2-TC.labels
712382330,Loaded_Language,4216,4264,article712382330.task2-TC.labels
712382330,Appeal_to_Authority,919,1054,article712382330.task2-TC.labels
761780613,Loaded_Language,783,834,article761780613.task2-TC.labels
761780613,Slogans,887,899,article761780613.task2-TC.labels
771546417,Slogans,13,17,article771546417.task2-TC.labels
771546417,Loaded_Language,633,640,article771546417.task2-TC.labels
771546417,Loaded_Language,652,657,article771546417.task2-TC.labels
771546417,"Name_Calling,Labeling",688,693,article771546417.task2-TC.labels
771546417,Slogans,1158,1163,article771546417.task2-TC.labels
771546417,Repetition,1429,1434,article771546417.task2-TC.labels
771546417,Slogans,114,140,article771546417.task2-TC.labels
771546417,Loaded_Language,431,443,article771546417.task2-TC.labels
771546417,Repetition,878,882,article771546417.task2-TC.labels
771546417,Repetition,1625,1630,article771546417.task2-TC.labels
771546417,Repetition,356,386,article771546417.task2-TC.labels
771546417,Repetition,887,918,article771546417.task2-TC.labels
771546417,Repetition,1517,1543,article771546417.task2-TC.labels
771546417,Repetition,1713,1739,article771546417.task2-TC.labels
999001033,Repetition,1245,1274,article999001033.task2-TC.labels
999001033,Loaded_Language,1392,1426,article999001033.task2-TC.labels
999001033,Repetition,2460,2484,article999001033.task2-TC.labels
999001033,Doubt,537,662,article999001033.task2-TC.labels
999001033,Doubt,827,872,article999001033.task2-TC.labels
999001033,"Exaggeration,Minimisation",1114,1224,article999001033.task2-TC.labels
999001033,Loaded_Language,1287,1311,article999001033.task2-TC.labels
999001033,Repetition,1445,1466,article999001033.task2-TC.labels
999001033,Repetition,1473,1488,article999001033.task2-TC.labels
999001033,Doubt,3140,3262,article999001033.task2-TC.labels
999001033,"Name_Calling,Labeling",3224,3245,article999001033.task2-TC.labels
999001033,Loaded_Language,3560,3615,article999001033.task2-TC.labels
999001033,"Name_Calling,Labeling",3735,3747,article999001033.task2-TC.labels
999001033,Appeal_to_fear-prejudice,537,615,article999001033.task2-TC.labels
999001033,Loaded_Language,939,967,article999001033.task2-TC.labels
999001033,Loaded_Language,3713,3724,article999001033.task2-TC.labels
111111124,Loaded_Language,2650,2661,article111111124.task2-TC.labels
111111124,Loaded_Language,4098,4110,article111111124.task2-TC.labels
111111124,"Name_Calling,Labeling",4661,4760,article111111124.task2-TC.labels
111111124,"Exaggeration,Minimisation",3368,3380,article111111124.task2-TC.labels
111111124,Loaded_Language,0,17,article111111124.task2-TC.labels
111111124,Loaded_Language,107,122,article111111124.task2-TC.labels
111111124,Loaded_Language,282,338,article111111124.task2-TC.labels
111111124,"Name_Calling,Labeling",510,540,article111111124.task2-TC.labels
111111124,"Name_Calling,Labeling",2478,2501,article111111124.task2-TC.labels
111111124,Loaded_Language,3557,3590,article111111124.task2-TC.labels
111111124,Causal_Oversimplification,4170,4377,article111111124.task2-TC.labels
111111124,Loaded_Language,4540,4575,article111111124.task2-TC.labels
111111124,Doubt,4622,4760,article111111124.task2-TC.labels
111111124,"Name_Calling,Labeling",4920,4935,article111111124.task2-TC.labels
111111124,"Name_Calling,Labeling",4144,4164,article111111124.task2-TC.labels
788900262,Appeal_to_fear-prejudice,0,91,article788900262.task2-TC.labels
788900262,"Exaggeration,Minimisation",1722,1749,article788900262.task2-TC.labels
788900262,Loaded_Language,1817,1830,article788900262.task2-TC.labels
788900262,"Name_Calling,Labeling",1858,1891,article788900262.task2-TC.labels
788900262,Flag-Waving,2402,2428,article788900262.task2-TC.labels
788900262,"Name_Calling,Labeling",4190,4224,article788900262.task2-TC.labels
788900262,Loaded_Language,5064,5083,article788900262.task2-TC.labels
788900262,Flag-Waving,6020,6109,article788900262.task2-TC.labels
788900262,Loaded_Language,6658,6675,article788900262.task2-TC.labels
788900262,Loaded_Language,207,230,article788900262.task2-TC.labels
788900262,Flag-Waving,2218,2270,article788900262.task2-TC.labels
788900262,Doubt,4478,4561,article788900262.task2-TC.labels
788900262,Causal_Oversimplification,4877,5017,article788900262.task2-TC.labels
788900262,Doubt,168,269,article788900262.task2-TC.labels
788900262,Black-and-White_Fallacy,2272,2383,article788900262.task2-TC.labels
788900262,Loaded_Language,2696,2711,article788900262.task2-TC.labels
788900262,Loaded_Language,5113,5137,article788900262.task2-TC.labels
788900262,Causal_Oversimplification,6331,6408,article788900262.task2-TC.labels
788900262,Doubt,6490,6583,article788900262.task2-TC.labels
788900262,"Name_Calling,Labeling",6527,6560,article788900262.task2-TC.labels
788900262,"Name_Calling,Labeling",6601,6657,article788900262.task2-TC.labels
788900262,Doubt,1484,1576,article788900262.task2-TC.labels
788900262,Flag-Waving,5263,5313,article788900262.task2-TC.labels
711566593,Black-and-White_Fallacy,1779,1815,article711566593.task2-TC.labels
711566593,Doubt,3631,3710,article711566593.task2-TC.labels
711566593,"Exaggeration,Minimisation",0,27,article711566593.task2-TC.labels
711566593,"Whataboutism,Straw_Men,Red_Herring",254,280,article711566593.task2-TC.labels
711566593,"Whataboutism,Straw_Men,Red_Herring",854,1029,article711566593.task2-TC.labels
711566593,Loaded_Language,1164,1250,article711566593.task2-TC.labels
711566593,Slogans,1381,1441,article711566593.task2-TC.labels
711566593,Loaded_Language,1308,1369,article711566593.task2-TC.labels
711566593,Loaded_Language,1652,1693,article711566593.task2-TC.labels
711566593,Thought-terminating_Cliches,1698,1715,article711566593.task2-TC.labels
711566593,Loaded_Language,1817,1860,article711566593.task2-TC.labels
711566593,Loaded_Language,2228,2255,article711566593.task2-TC.labels
711566593,Loaded_Language,2397,2416,article711566593.task2-TC.labels
711566593,Loaded_Language,2689,2708,article711566593.task2-TC.labels
711566593,"Exaggeration,Minimisation",3305,3356,article711566593.task2-TC.labels
711566593,Appeal_to_fear-prejudice,3534,3609,article711566593.task2-TC.labels
711566593,Loaded_Language,3724,3752,article711566593.task2-TC.labels
711566593,"Exaggeration,Minimisation",4431,4544,article711566593.task2-TC.labels
711566593,"Whataboutism,Straw_Men,Red_Herring",854,1029,article711566593.task2-TC.labels
711566593,Repetition,1189,1195,article711566593.task2-TC.labels
711566593,Repetition,1212,1218,article711566593.task2-TC.labels
711566593,Repetition,1686,1693,article711566593.task2-TC.labels
711566593,Loaded_Language,2132,2168,article711566593.task2-TC.labels
711566593,Appeal_to_Authority,2189,2255,article711566593.task2-TC.labels
711566593,Appeal_to_Authority,2313,2432,article711566593.task2-TC.labels
711566593,Appeal_to_Authority,2435,2644,article711566593.task2-TC.labels
730019938,"Whataboutism,Straw_Men,Red_Herring",1024,1029,article730019938.task2-TC.labels
730019938,"Whataboutism,Straw_Men,Red_Herring",2665,2703,article730019938.task2-TC.labels
730019938,Loaded_Language,2618,2759,article730019938.task2-TC.labels
789121798,Loaded_Language,352,369,article789121798.task2-TC.labels
789121798,Loaded_Language,402,439,article789121798.task2-TC.labels
789121798,"Name_Calling,Labeling",1175,1207,article789121798.task2-TC.labels
789121798,Loaded_Language,3140,3183,article789121798.task2-TC.labels
789121798,"Name_Calling,Labeling",4005,4023,article789121798.task2-TC.labels
789121798,"Exaggeration,Minimisation",2647,2664,article789121798.task2-TC.labels
789121798,"Name_Calling,Labeling",19,35,article789121798.task2-TC.labels
789121798,Slogans,283,298,article789121798.task2-TC.labels
789121798,Loaded_Language,236,249,article789121798.task2-TC.labels
789121798,"Name_Calling,Labeling",441,479,article789121798.task2-TC.labels
789121798,"Name_Calling,Labeling",626,640,article789121798.task2-TC.labels
789121798,Doubt,2339,2416,article789121798.task2-TC.labels
789121798,Causal_Oversimplification,2480,2701,article789121798.task2-TC.labels
789121798,Loaded_Language,2597,2607,article789121798.task2-TC.labels
789121798,Appeal_to_fear-prejudice,2949,3085,article789121798.task2-TC.labels
789121798,Loaded_Language,3087,3096,article789121798.task2-TC.labels
789121798,"Exaggeration,Minimisation",3312,3346,article789121798.task2-TC.labels
789121798,"Name_Calling,Labeling",3366,3386,article789121798.task2-TC.labels
789121798,Causal_Oversimplification,3988,4202,article789121798.task2-TC.labels
789121798,"Exaggeration,Minimisation",4294,4323,article789121798.task2-TC.labels
789121798,"Name_Calling,Labeling",264,298,article789121798.task2-TC.labels
789121798,Loaded_Language,880,891,article789121798.task2-TC.labels
789121798,"Whataboutism,Straw_Men,Red_Herring",1082,1164,article789121798.task2-TC.labels
703056647,Loaded_Language,53,61,article703056647.task2-TC.labels
703056647,Appeal_to_Authority,25,61,article703056647.task2-TC.labels
703056647,Loaded_Language,204,238,article703056647.task2-TC.labels
703056647,"Exaggeration,Minimisation",239,275,article703056647.task2-TC.labels
703056647,Repetition,470,477,article703056647.task2-TC.labels
703056647,Repetition,223,230,article703056647.task2-TC.labels
703056647,Repetition,53,61,article703056647.task2-TC.labels
703056647,Appeal_to_Authority,2412,2475,article703056647.task2-TC.labels
703056647,Causal_Oversimplification,1987,2041,article703056647.task2-TC.labels
703056647,Doubt,2102,2176,article703056647.task2-TC.labels
703056647,Appeal_to_Authority,661,717,article703056647.task2-TC.labels
703056647,Appeal_to_Authority,926,1018,article703056647.task2-TC.labels
703056647,Causal_Oversimplification,1418,1495,article703056647.task2-TC.labels
703056647,"Name_Calling,Labeling",25,36,article703056647.task2-TC.labels
703056647,Appeal_to_fear-prejudice,25,61,article703056647.task2-TC.labels
703056647,Appeal_to_fear-prejudice,223,275,article703056647.task2-TC.labels
703056647,Appeal_to_fear-prejudice,684,717,article703056647.task2-TC.labels
703056647,Appeal_to_fear-prejudice,1109,1140,article703056647.task2-TC.labels
703056647,Appeal_to_fear-prejudice,1919,1984,article703056647.task2-TC.labels
703056647,Appeal_to_fear-prejudice,2412,2473,article703056647.task2-TC.labels
725498022,Loaded_Language,4518,4580,article725498022.task2-TC.labels
725498022,Slogans,6105,6131,article725498022.task2-TC.labels
725498022,"Exaggeration,Minimisation",8065,8084,article725498022.task2-TC.labels
725498022,Thought-terminating_Cliches,16921,16939,article725498022.task2-TC.labels
725498022,"Whataboutism,Straw_Men,Red_Herring",18642,18707,article725498022.task2-TC.labels
725498022,Loaded_Language,757,770,article725498022.task2-TC.labels
725498022,"Name_Calling,Labeling",1058,1085,article725498022.task2-TC.labels
725498022,"Name_Calling,Labeling",1452,1468,article725498022.task2-TC.labels
725498022,Loaded_Language,2686,2720,article725498022.task2-TC.labels
725498022,"Name_Calling,Labeling",4518,4580,article725498022.task2-TC.labels
725498022,Thought-terminating_Cliches,5585,5607,article725498022.task2-TC.labels
725498022,Loaded_Language,5843,5858,article725498022.task2-TC.labels
725498022,Loaded_Language,7181,7203,article725498022.task2-TC.labels
725498022,Loaded_Language,7672,7695,article725498022.task2-TC.labels
725498022,"Name_Calling,Labeling",10212,10237,article725498022.task2-TC.labels
725498022,"Name_Calling,Labeling",10881,10895,article725498022.task2-TC.labels
725498022,"Name_Calling,Labeling",16716,16740,article725498022.task2-TC.labels
725498022,Loaded_Language,17429,17452,article725498022.task2-TC.labels
725498022,"Name_Calling,Labeling",19752,19789,article725498022.task2-TC.labels
725498022,Loaded_Language,20050,20079,article725498022.task2-TC.labels
725498022,Loaded_Language,21226,21249,article725498022.task2-TC.labels
